,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,data_venda,marketplace_venda,cliente,localizacao
393,2020-07-16,580196CAMASFGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - G,MMT,14.4,1.78,0.0,9.9,-7.27,564,2022-01-31,SHOPEE,8fb2fc3aa6a5e4abb676,"Brasilândia de Minas, Minas Gerais"
394,2020-07-16,580196CAMASFGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - G,MMT,14.4,1.78,0.0,9.9,-7.27,564,2022-01-31,SHOPEE,8fb2fc3aa6a5e4abb676,"Brasilândia de Minas, Minas Gerais"
395,2020-07-16,580196CAMASFGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - G,MMT,14.4,1.78,0.0,9.9,-7.27,565,2022-02-01,SHOPEE,cd557aae179348f91740,"São Paulo, São Paulo"
396,2020-07-16,580196CAMASFGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - G,MMT,14.4,1.78,0.0,9.9,-7.27,566,2022-02-02,SHOPEE,8f60b22b35604d22bb93,"Três Rios, Rio de Janeiro"
397,2020-07-16,580196CAMASFGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - G,MMT,14.4,1.78,0.0,9.9,-7.27,595,2022-03-03,SHOPEE,0ba50ad66d4186c12f89,"São Paulo, São Paulo"
398,2020-07-16,580196CAMPREGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - G,MMT,14.4,1.78,0.0,9.9,-7.27,559,2022-01-26,SHOPEE,f6abe3d162dcc9281ced,"Governador Valadares, Minas Gerais"
399,2020-07-16,580196CAMPREGRA,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - G,MMT,14.4,1.78,0.0,9.9,-7.27,564,2022-01-31,SHOPEE,b0007df02e6547dc62c7,"Guaíba, Rio Grande do Sul"
400,2020-07-16,580196CAMPETGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PETROLEO - GG,MMT,14.4,1.58,0.0,9.9,-7.07,538,2022-01-05,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
401,2020-07-16,580196CAMASFGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - ASFALTO - GG,MMT,14.4,1.58,0.0,9.9,-7.07,538,2022-01-05,MAGALU,d25f2832a24ea6a54965,MANTENA MG
402,2020-07-16,580196CAMPREGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - GG,MMT,14.4,1.58,0.0,9.9,-7.07,538,2022-01-05,MAGALU,d25f2832a24ea6a54965,MANTENA MG
403,2020-07-16,580196CAMPREGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - GG,MMT,14.4,1.78,0.0,9.9,-7.27,560,2022-01-27,MAGALU,9a3cc611b1e9a5b7f067,"São Paulo, São Paulo"
404,2020-07-16,580196CAMPREGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - GG,MMT,14.4,1.78,0.0,9.9,-7.27,564,2022-01-31,SHOPEE,24fb70704c7e9b9b5d5a,"Arandu, São Paulo"
405,2020-07-16,580196CAMPREGG,CAMISETA MASCULINA ESTAMPADA INDONESIA MMT - 580196 - PRETA - GG,MMT,14.4,1.78,0.0,9.9,-7.27,596,2022-03-04,SHOPEE,138b1c5b79d133eef2d7,"Mauá, São Paulo"
406,2020-07-16,580200CAMAZUPEQ,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - P,MMT,12.9,1.78,0.0,9.9,-5.77,546,2022-01-13,SHOPEE,971975fba11c5f5590c5,"Holambra, São Paulo"
407,2020-07-16,580200CAMAZUPEQ,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - P,MMT,12.9,1.98,0.0,9.9,-5.97,554,2022-01-21,SHOPEE,afa5412217f23b01bf67,"São Paulo, São Paulo"
408,2020-07-16,580200CAMAZUPEQ,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - P,MMT,12.9,1.78,0.0,9.9,-5.77,558,2022-01-25,SHOPEE,5eda84214c7fe391881a,"Ribeirão Preto, São Paulo"
409,2020-07-16,580200CAMCINPEQ,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - P,MMT,12.9,1.78,0.0,9.9,-5.77,546,2022-01-13,SHOPEE,971975fba11c5f5590c5,"Holambra, São Paulo"
410,2020-07-16,580200CAMCINPEQ,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - P,MMT,12.9,1.78,0.0,9.9,-5.77,565,2022-02-01,SHOPEE,aae1206a4ba32e941205,"Cachoeira do Sul, Rio Grande do Sul,"
411,2020-07-16,580200CAMAZUMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - M,MMT,12.9,1.78,0.0,9.9,-5.77,543,2022-01-10,SHOPEE,21c9da535e18bbe7bd53,"Campinas, São Paulo"
412,2020-07-16,580200CAMCINMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - M,MMT,12.9,1.78,0.0,9.9,-5.77,550,2022-01-17,SHOPEE,84408df3dfeb20d3582a,"Gonçalves Júnior, Paraná"
413,2020-07-16,580200CAMCINMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - M,MMT,12.9,1.98,0.0,9.9,-5.97,554,2022-01-21,SHOPEE,afa5412217f23b01bf67,"São Paulo, São Paulo"
414,2020-07-16,580200CAMCINMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - M,MMT,12.9,1.78,0.0,9.9,-5.77,559,2022-01-26,SHOPEE,3cd1263cfccbcbbefec4,"Ouro Preto, Minas Gerais"
415,2020-07-16,580200CAMAZUMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - M,MMT,12.9,10.68,0.0,29.9,5.0,263,2021-04-05,SHOPEE,dedc70b74e84d797b7cf,"CASTRO, PR"
416,2020-07-16,580200CAMAZUMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - M,MMT,12.9,0.0,0.0,12.72,-0.0,417,2021-09-06,MAGALU,deb6ab246f9e38f77946,Toledo - PR
417,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.98,0.0,9.9,-5.97,519,2021-12-17,ENTREGUE EM MÃOS,0de49c518ec01b6da056,Toledo - PR
418,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.98,0.0,9.9,-5.97,530,2021-12-28,ENTREGUE EM MÃOS,9f491f013901a7da8658,"São Paulo, São Paulo"
419,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.78,0.0,9.9,-5.77,546,2022-01-13,SHOPEE,971975fba11c5f5590c5,"Holambra, São Paulo"
420,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.78,0.0,9.9,-5.77,552,2022-01-19,SHOPEE,6f36c4029c4f1fe50620,"Itu, São Paulo"
421,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.78,0.0,9.9,-5.77,557,2022-01-24,SHOPEE,21aaea646a0af3c82c41,"Manhuaçu, Minas Gerais"
422,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.78,0.0,9.9,-5.77,558,2022-01-25,SHOPEE,ba44aa6d7d231038f8cc,"Belo Horizonte, Minas Gerais"
423,2020-07-16,580200CAMGRAMED,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - M,MMT,12.9,1.78,0.0,9.9,-5.77,559,2022-01-26,SHOPEE,3cd1263cfccbcbbefec4,"Ouro Preto, Minas Gerais"
424,2020-07-16,580200CAMAZUGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - G,MMT,12.9,1.58,0.0,9.9,-5.57,523,2021-12-21,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
425,2020-07-16,580200CAMCINGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - G,MMT,12.9,1.78,0.0,9.9,-5.77,560,2022-01-27,MAGALU,d503d584ef61d5933c1f,"Curitiba, Paraná"
426,2020-07-16,580200CAMCINGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - G,MMT,12.9,1.78,0.0,9.9,-5.77,561,2022-01-28,SHOPEE,1646d715ea5412201f8a,"São Paulo, São Paulo"
427,2020-07-16,580200CAMCINGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - G,MMT,12.9,1.78,0.0,9.9,-5.77,565,2022-02-01,SHOPEE,cd557aae179348f91740,"São Paulo, São Paulo"
428,2020-07-16,580200CAMAZUGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - G,MMT,12.9,5.98,0.0,29.9,9.7,327,2021-06-08,SHOPEE,7539e438d838cf0e4146,SAO PAULO SP
429,2020-07-16,580200CAMCINGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - G,MMT,12.9,1.78,0.0,9.9,-5.77,574,2022-02-10,MAGALU,a557eed1b99a0868e7db,"Limeira, São Paulo"
430,2020-07-16,580200CAMGRAGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - G,MMT,12.9,1.58,0.0,9.9,-5.57,523,2021-12-21,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
431,2020-07-16,580200CAMGRAGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - G,MMT,12.9,1.78,0.0,9.9,-5.77,558,2022-01-25,MAGALU,81d483f67b4f4e6a2cd6,"Paranapanema, São Paulo"
432,2020-07-16,580200CAMGRAGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - G,MMT,12.9,1.78,0.0,9.9,-5.77,559,2022-01-26,SHOPEE,f6abe3d162dcc9281ced,"Governador Valadares, Minas Gerais"
433,2020-07-16,580200CAMGRAGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - G,MMT,12.9,1.78,0.0,9.9,-5.77,561,2022-01-28,SHOPEE,8bb9555965d47cf7e026,"São João do Triunfo, Paraná"
434,2020-07-16,580200CAMGRAGRA,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - G,MMT,12.9,10.68,0.0,29.9,5.0,426,2021-09-15,SHOPEE,0de49c518ec01b6da056,Toledo/PR
435,2020-07-16,580200CAMAZUGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - GG,MMT,12.9,1.58,0.0,9.9,-5.57,538,2022-01-05,ENTREGUE EM MÃOS,d25f2832a24ea6a54965,MANTENA MG
436,2020-07-16,580200CAMAZUGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - GG,MMT,12.9,1.78,0.0,9.9,-5.77,550,2022-01-17,MAGALU,20b144536315f20f413c,"Itaquaquecetuba, São Paulo"
437,2020-07-16,580200CAMAZUGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - GG,MMT,12.9,1.78,0.0,9.9,-5.77,561,2022-01-28,SHOPEE,8bb9555965d47cf7e026,"São João do Triunfo, Paraná"
438,2020-07-16,580200CAMAZUGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - AZUL - GG,MMT,12.9,1.78,0.0,9.9,-5.77,561,2022-01-28,SHOPEE,1646d715ea5412201f8a,"São Paulo, São Paulo"
439,2020-07-16,580200CAMCINGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - CINZA - GG,MMT,12.9,1.58,0.0,9.9,-5.57,538,2022-01-05,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
440,2020-07-16,580200CAMGRAGG,CAMISETA MASCULINA ESTAMPADA TRANSCENDENCE MMT -  580200 - GRAFITE - GG,MMT,12.9,1.78,0.0,9.9,-5.77,538,2022-01-05,MAGALU,1c76344268986bfe4b7c,"Guarujá, São Paulo"
441,2020-07-16,580213CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - P,MMT,14.4,1.78,0.0,9.9,-7.27,561,2022-01-28,SHOPEE,150143f0eabd463398e9,"Morro da Fumaça, Santa Catarina"
442,2020-07-16,580213CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - P,MMT,14.4,1.78,0.0,9.9,-7.27,595,2022-03-03,SHOPEE,e5135a867bbd4e32b065,"Taubaté, São Paulo"
443,2020-07-16,580213CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - P,MMT,14.4,1.78,0.0,9.9,-7.27,595,2022-03-03,SHOPEE,d221a86acea5ce008b62,"São Paulo, São Paulo"
444,2020-07-16,580213CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - P,MMT,14.4,1.78,0.0,9.9,-7.27,567,2022-02-03,SHOPEE,8ed7a563e6dfc1bae6c7,"Rio de Janeiro, Rio de Janeiro"
445,2020-07-16,580213CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - P,MMT,14.4,0.0,0.0,14.4,0.0,221,2021-02-22,SHOPEE,9300758c0292990baf94,Toledo/PR
446,2020-07-16,580213CAMMARMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - M,MMT,14.4,1.58,0.0,9.9,-7.07,523,2021-12-21,ML MHL TOOLS,d25f2832a24ea6a54965,MANTENA MG
447,2020-07-16,580213CAMMARMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - M,MMT,14.4,1.98,0.0,9.9,-7.47,530,2021-12-28,MAGALU,9f491f013901a7da8658,"São Paulo, São Paulo"
448,2020-07-16,580213CAMPREMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - M,MMT,14.4,1.58,0.0,9.9,-7.07,519,2021-12-17,SHOPEE,0de49c518ec01b6da056,Toledo/PR
449,2020-07-16,580213CAMPREMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - M,MMT,14.4,1.58,0.0,9.9,-7.07,523,2021-12-21,ENTREGUE EM MÃOS,d25f2832a24ea6a54965,MANTENA MG
450,2020-07-16,580213CAMPREMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - M,MMT,14.4,1.78,0.0,9.9,-7.27,550,2022-01-17,MAGALU,7e74a45e162630c41e6d,"São Gabriel, Rio Grande do Sul,"
451,2020-07-16,580213CAMPREMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - M,MMT,14.4,1.78,0.0,9.9,-7.27,560,2022-01-27,SHOPEE,d503d584ef61d5933c1f,"Curitiba, Paraná"
452,2020-07-16,580213CAMPREMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - M,MMT,14.4,0.0,0.0,14.4,0.18,136,2020-11-29,SHOPEE,deb6ab246f9e38f77946,Toledo - PR
453,2020-07-16,580213CAMROYMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - M,MMT,14.4,1.98,0.0,9.9,-7.47,515,2021-12-13,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,"Toledo, PR"
454,2020-07-16,580213CAMROYMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - M,MMT,14.4,1.78,0.0,9.9,-7.27,543,2022-01-10,ENTREGUE EM MÃOS,21c9da535e18bbe7bd53,"Campinas, São Paulo"
455,2020-07-16,580213CAMROYMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - M,MMT,14.4,1.78,0.0,9.9,-7.27,561,2022-01-28,SHOPEE,8bb9555965d47cf7e026,"São João do Triunfo, Paraná"
456,2020-07-16,580213CAMROYMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - M,MMT,14.4,1.78,0.0,9.9,-7.27,561,2022-01-28,SHOPEE,150143f0eabd463398e9,"Morro da Fumaça, Santa Catarina"
457,2020-07-16,580213CAMROYMED,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - M,MMT,14.4,1.78,0.0,9.9,-7.27,586,2022-02-22,SHOPEE,94d88ce8dc5d5f232ae0,"Hortolândia, São Paulo"
458,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.58,0.0,9.9,-7.07,523,2021-12-21,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
459,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.98,0.0,9.9,-7.47,539,2022-01-06,MAGALU,fd52eaf6ba50216a5a8c,"Novo Hamburgo, Rio Grande do Sul"
460,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.98,0.0,9.9,-7.47,539,2022-01-06,SHOPEE,fd52eaf6ba50216a5a8c,"Novo Hamburgo, Rio Grande do Sul"
461,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.98,0.0,9.9,-7.47,539,2022-01-06,SHOPEE,fd52eaf6ba50216a5a8c,"Novo Hamburgo, Rio Grande do Sul"
462,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.78,0.0,9.9,-7.27,558,2022-01-25,SHOPEE,81d483f67b4f4e6a2cd6,"Paranapanema, São Paulo"
463,2020-07-16,580213CAMMARGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - MARINHO - G,MMT,14.4,1.78,0.0,9.9,-7.27,560,2022-01-27,SHOPEE,a9b5a11c62aa5b5014d7,"Irati, Paraná"
464,2020-07-16,580213CAMPREGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - G,MMT,14.4,1.58,0.0,9.9,-7.07,523,2021-12-21,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
465,2020-07-16,580213CAMROYGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - G,MMT,14.4,1.78,0.0,9.9,-7.27,561,2022-01-28,MAGALU,be8095ac2641d19945e0,"Petrópolis, Rio de Janeiro"
466,2020-07-16,580213CAMROYGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - G,MMT,14.4,1.78,0.0,9.9,-7.27,565,2022-02-01,SHOPEE,cd557aae179348f91740,"São Paulo, São Paulo"
467,2020-07-16,580213CAMROYGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - G,MMT,14.4,1.78,0.0,9.9,-7.27,586,2022-02-22,SHOPEE,f8053449796855adceb7,Mato Grosso do Sul
468,2020-07-16,580213CAMPREGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - G,MMT,14.4,0.0,0.0,23.92,8.87,147,2020-12-10,SHOPEE,1d44ceb8a36f80b70d5c,"Nova Bassano, Rio Grande do Sul"
469,2020-07-16,580213CAMPREGRA,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - G,MMT,14.4,5.98,0.0,29.9,8.35,305,2021-05-17,SHOPEE,2d44675bafbf30cbd9e4,ALFENAS MG
470,2020-07-16,580213CAMROYGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - GG,MMT,14.4,1.58,0.0,9.9,-7.07,523,2021-12-21,MAGALU,d25f2832a24ea6a54965,MANTENA MG
471,2020-07-16,580213CAMROYGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - GG,MMT,14.4,1.58,0.0,9.9,-7.07,538,2022-01-05,MAGALU,d25f2832a24ea6a54965,MANTENA MG
472,2020-07-16,580213CAMROYGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - ROYAL - GG,MMT,14.4,1.78,0.0,9.9,-7.27,538,2022-01-05,MAGALU,1c76344268986bfe4b7c,"Guarujá, São Paulo"
473,2020-07-16,580213CAMPREGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - GG,MMT,14.4,1.58,0.0,9.9,-7.07,538,2022-01-05,SHOPEE,d25f2832a24ea6a54965,MANTENA MG
474,2020-07-16,580213CAMPREGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - GG,MMT,14.4,1.78,0.0,9.9,-7.27,538,2022-01-05,MAGALU,1c76344268986bfe4b7c,"Guarujá, São Paulo"
475,2020-07-16,580213CAMPREGG,CAMISETA MASCULINA ESTAMPADA CAVEIRA ROCK STAR VIBE MMT - 580213 - PRETA - GG,MMT,13.14,1.78,0.0,9.9,-6.01,560,2022-01-27,SHOPEE,9a3cc611b1e9a5b7f067,"São Paulo, São Paulo"
476,2020-07-30,6055402020,ESMERILHADEIRA DWE4020B2B 220V DEWALT,OVD,382.81,71.62,28.14,421.31,-103.39,537,2022-01-18,SHOPEE,169c6bca2f13b1a72d7b,"Montauri, Rio Grande do Sul"
477,2020-07-30,6045955742,"ESMERILHADEIRA ANG. 4.1/2""9557HNG 220V M",OVD,344.14,40.55,23.45,337.9,-104.03,566,2022-02-16,ML MHL TOOLS,4bda1f5479a63cd3cde2,"Macaíba, Rio Grande do Norte"
478,2020-07-30,6065900211,ESMERILHADEIRA 9002AL 115MM 127V SKIL,OVD,193.64,42.48,22.95,249.9,-34.16,504,2021-12-16,ML MHL TOOLS,51267c7690e153d990da,"Glória de Dourados, Mato Grosso do Sul"
479,2020-08-07,3606308019,CH COMB JG 08 A 19MM CATRACA 7PC VONDER,OVD,233.01,33.14,18.95,194.92,-109.67,556,2022-02-14,ML MHL TOOLS,5ef4e87d066cb7fffe90,"Caçapava do Sul, Rio Grande do Sul"
480,2020-07-21,0713-55,WINFUN - TAMBOR ABC MUSICAL,YESTOYS,57.6,28.48,20.39,149.9,38.16,279,2021-04-26,ML MHL TOOLS,7fe187e95113c2b2b077,"Barra da Tijuca, Rio de Janeiro"
481,2020-07-21,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,23.69,0.0,0.0,31.91,7.8,178,2021-01-15,OLIST,294d16a4cf3315fe8060,"Florianópolis, Santa Catarina"
482,2020-07-21,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,23.69,1.75,0.0,34.93,8.81,216,2021-02-22,SHOPEE,eeb920ba8e185f77cd60,"Sorocaba, São Paulo"
483,2020-07-21,20206,GALINHA PINTADINHA - PIANO XILOFONE,YESTOYS,47.28,0.0,0.0,58.44,10.79,133,2020-12-01,SHOPEE,748678edb4d395fbe5d3,"Ipatinga, Minas Gerais"
484,2020-07-21,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,331.24,77.53,20.9,469.9,41.96,147,2020-12-15,SHOPEE,ea2f8ac914b5a9170ed0,"São Paulo, São Paulo"
485,2020-07-21,80135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,333.38,76.78,0.0,479.9,71.02,112,2020-11-10,ML ALEGRISHOP,d7429ea681d2a3782462,"CAMPINAS, SP"
486,2020-07-21,80-144120,VTECH - TOOT TOOT DRIVERS AEROPORTO,YESTOYS,128.34,45.58,26.39,239.9,36.4,357,2021-07-13,MAGALU,322910824bc1c7f64b95,Lages - SC
487,2020-07-21,80-144120,VTECH - TOOT TOOT DRIVERS AEROPORTO,YESTOYS,128.34,36.28,22.14,219.9,31.28,449,2021-10-13,OLIST,4b1cfeb886d22cdff9a1,"Angra dos Reis, Rio de Janeiro"
488,2020-07-21,80-152720,VTECH - TOOT TOOT DRIVERS TORRE DE ESTACIONAMENTO,YESTOYS,166.09,44.78,0.0,279.9,66.94,37,2020-08-27,ML MHL TOOLS,770c80fc7c44dcd2861b,"VIAMAO, RS"
489,2020-07-21,80-152720,VTECH - TOOT TOOT DRIVERS TORRE DE ESTACIONAMENTO,YESTOYS,166.09,46.18,31.95,279.9,33.59,94,2020-10-23,MAGALU,a4c714c6152f6716cc7f,"Castro, Paraná"
490,2020-07-21,778,WINFUN - BOLA DE ATIVIDADES AMIGUINHOS DA SELVA,YESTOYS,71.52,23.08,17.95,139.9,24.21,249,2021-03-27,ML ALEGRISHOP,a1260228f3ea9c0c87eb,"São Bernardo do Campo, São Paulo"
491,2020-07-21,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,233.65,54.38,31.95,339.9,20.58,29,2020-08-19,ML MHL CARE,a42edc89ea0d437a8cd5,"Ipanema, Minas Gerais"
492,2020-07-21,858,WINFUN - CADEIRA DE BALANCO CRESCE COMIGO,YESTOYS,282.17,69.28,31.95,419.9,36.67,42,2020-09-01,ML ALEGRISHOP,29cf137e3b46ab7d4685,"Capinzal, Santa Catarina"
493,2020-07-21,2000,WINFUN - GUITARRA BABY ESTRELA DO ROCK,YESTOYS,62.22,21.43,21.54,129.9,21.37,405,2021-08-30,ML ALEGRISHOP,ef52eaf6cf7c0b1fee39,"Caldas Novas, Goiás"
494,2020-07-21,20094,PURA DIVERSAO - LOUSA MAGICA MUSICAL,YESTOYS,62.22,20.78,0.0,129.9,43.56,80,2020-10-09,ML MHL TOOLS,551fa55b06a6887344de,"SAO CAETANO DO SUL, SP"
495,2020-07-21,20094,PURA DIVERSAO - LOUSA MAGICA MUSICAL,YESTOYS,61.81,20.78,0.0,129.9,43.93,126,2020-11-24,MAGALU,cf4f0ed79d213d802f36,"CONSELHEIRO LAFAIETE, MG"
