,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,cliente,marketplace_venda,marketplace_unificado,data_venda,dia_semana,fim_semana,ano_mes_venda,quarter_venda,uf,regiao_br
1117,2021-06-17,423272,BR H VN FIG TITAN HERO VENON E8684,NILO TOZZO,101.6,17.9,0.0,139.9,20.26,53,57b9da4641166d39d08b,ML MHL TOOLS,MERCADO LIVRE,2021-08-09,Monday,False,2021-08,2021-T3,RJ,SUDESTE
1118,2021-06-17,423272,BR H VN FIG TITAN HERO VENON E8684,NILO TOZZO,101.6,17.91,0.0,139.9,20.25,119,faf203f29cf876b269bd,MAGALU,MAGALU,2021-10-14,Thursday,False,2021-10,2021-T4,SP,SUDESTE
1119,2021-06-21,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,126.26,43.68,20.39,229.9,36.84,9,e8fbeba8742e31e330da,MAGALU,MAGALU,2021-06-30,Wednesday,False,2021-06,2021-T2,RS,SUL
1120,2021-06-21,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,126.26,43.68,20.39,229.9,36.84,15,715be3dde3bf73452d25,OLIST,OLIST,2021-07-06,Tuesday,False,2021-07,2021-T3,GO,CENTRO-OESTE
1121,2021-06-21,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,126.26,23.02,0.0,179.9,30.01,18,785ead731d7abe1d96f7,OLIST,OLIST,2021-07-09,Friday,False,2021-07,2021-T3,SC,SUL
1122,2021-06-21,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,126.26,23.02,0.0,179.9,30.01,32,e0a44d25d6fb0a3a6964,MAGALU,MAGALU,2021-07-23,Friday,False,2021-07,2021-T3,SP,SUDESTE
1123,2021-06-21,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,126.26,35.68,21.54,209.9,25.02,39,499b96c9881c889fcbde,MAGALU,MAGALU,2021-07-30,Friday,False,2021-07,2021-T3,MT,CENTRO-OESTE
1124,2021-06-21,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,126.26,35.98,0.0,199.9,35.57,70,753587a9651936c10e4e,ML MHL TOOLS,MERCADO LIVRE,2021-08-30,Monday,False,2021-08,2021-T3,PR,SUL
1125,2021-06-17,423218,BR H AV FIG 12P TITAN HULK E7475,NILO TOZZO,101.6,28.03,16.45,169.9,6.83,181,7d3ea77aaf37d2bd5973,SHOPEE,SHOPEE,2021-12-15,Wednesday,False,2021-12,2021-T4,SP,SUDESTE
1126,2021-06-17,423218,BR H AV FIG 12P TITAN HULK E7475,NILO TOZZO,101.6,28.03,16.45,169.9,6.83,180,0be94d61763a8c24fb71,ML MHL TOOLS,MERCADO LIVRE,2021-12-14,Tuesday,False,2021-12,2021-T4,SP,SUDESTE
1127,2021-06-17,423234,BR H AV FIG 12P TITAN IRON MAN E7873,NILO TOZZO,67.73,11.58,0.0,39.9,-43.4,260,48afa08ce6e5049436fa,ML MHL TOOLS,MERCADO LIVRE,2022-03-04,Friday,False,2022-03,2022-T1,SP,SUDESTE
1128,2021-06-21,19922,BARBEADOR PHILIPS S1121/41 AQUATOUCH,FUJIOKA,176.44,53.18,20.39,279.9,28.84,49,a3faa88a5cca118fa630,ML MHL TOOLS,MERCADO LIVRE,2021-08-09,Monday,False,2021-08,2021-T3,SP,SUDESTE
1129,2021-06-21,19922,BARBEADOR PHILIPS S1121/41 AQUATOUCH,FUJIOKA,176.44,53.18,20.39,279.9,28.84,49,0a9a8f3f31f7306c53b6,OLIST,OLIST,2021-08-09,Monday,False,2021-08,2021-T3,MG,SUDESTE
1130,2021-06-21,19922,BARBEADOR PHILIPS S1121/41 AQUATOUCH,FUJIOKA,176.44,30.71,0.0,239.9,34.37,86,c92cadfb446adf2cc5f4,OLIST,OLIST,2021-09-15,Wednesday,False,2021-09,2021-T3,CE,NORDESTE
1131,2021-06-21,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.01,18.68,0.0,169.9,40.61,3,fdfddfd76800a4021c5b,MAGALU,MAGALU,2021-06-24,Thursday,False,2021-06,2021-T2,PR,SUL
1132,2021-06-21,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.01,18.68,0.0,169.9,40.61,7,7b9b3ec9e971e1f7e3e2,MAGALU,MAGALU,2021-06-28,Monday,False,2021-06,2021-T2,RS,SUL
1133,2021-06-21,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.01,18.68,0.0,169.9,40.61,7,6839490ad418f2352201,MAGALU,MAGALU,2021-06-28,Monday,False,2021-06,2021-T2,SP,SUDESTE
1134,2021-06-21,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.01,22.15,12.9,169.9,24.24,14,55baf4224e76b02b0c24,MAGALU,MAGALU,2021-07-05,Monday,False,2021-07,2021-T3,RS,SUL
1135,2021-06-21,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,109.01,21.74,0.0,169.9,37.55,18,0342d63a1c39fcad607d,MAGALU,MAGALU,2021-07-09,Friday,False,2021-07,2021-T3,SP,SUDESTE
1136,2021-06-17,423234,BR H AV FIG 12P TITAN IRON MAN E7873,NILO TOZZO,67.73,8.28,8.28,19.9,-66.38,263,38ce254ff774ae04b4b3,MAGALU,MAGALU,2022-03-07,Monday,False,2022-03,2022-T1,SP,SUDESTE
1137,2021-06-17,423235,BR H AV FIG 12P TITAN LOKI E7874,NILO TOZZO,67.73,7.16,0.0,55.93,-24.55,249,8c26544475230c64b6e2,ML MHL TOOLS,MERCADO LIVRE,2022-02-21,Monday,False,2022-02,2022-T1,SP,SUDESTE
1138,2021-07-02,6045955741,"ESMERILHADEIRA ANG. 4.1/2""9557HNG 127V M",OVD,400.85,112.08,20.99,589.9,56.66,34,3f497a9d83abce115a9f,MAGALU,MAGALU,2021-08-05,Thursday,False,2021-08,2021-T3,PR,SUL
1139,2021-07-02,6045955741,"ESMERILHADEIRA ANG. 4.1/2""9557HNG 127V M",OVD,400.85,66.55,0.0,519.9,57.86,105,0e6de82ffe326286615a,OLIST,OLIST,2021-10-15,Friday,False,2021-10,2021-T4,MG,SUDESTE
1140,2021-07-02,6047950720,ESMERILHADEIRA ANG. M9507B 220V MAKITA,OVD,288.27,48.62,0.0,379.9,46.46,26,7c10e2b12518efb93648,MAGALU,MAGALU,2021-07-28,Wednesday,False,2021-07,2021-T3,SP,SUDESTE
1141,2021-07-02,6047950720,ESMERILHADEIRA ANG. M9507B 220V MAKITA,OVD,288.27,48.62,0.0,379.9,46.46,38,134361ff53e0c6cc936e,MAGALU,MAGALU,2021-08-09,Monday,False,2021-08,2021-T3,SP,SUDESTE
1142,2021-07-02,6020137752,ESMERILHADEIRA 1377.5GWS850 220V BOSCH,OVD,351.62,62.7,0.0,489.9,78.02,24,f1c83ea502b21062d712,MAGALU,MAGALU,2021-07-26,Monday,False,2021-07,2021-T3,RJ,SUDESTE
1143,2021-07-02,6020137752,ESMERILHADEIRA 1377.5GWS850 220V BOSCH,OVD,351.62,62.7,0.0,489.9,78.02,48,dd2f5fee1d050651ffae,MAGALU,MAGALU,2021-08-19,Thursday,False,2021-08,2021-T3,RN,NORDESTE
1144,2021-07-02,6001065127,"ESMERILHADEIRA 4.1/2""EAV650 C/3DISC 127V",OVD,219.74,37.1,0.0,289.9,35.67,31,b8dbe8c57ce14aeee8ac,MAGALU,MAGALU,2021-08-02,Monday,False,2021-08,2021-T3,BA,NORDESTE
1145,2021-07-02,6001065127,"ESMERILHADEIRA 4.1/2""EAV650 C/3DISC 127V",OVD,219.74,38.39,0.0,299.9,11.78,125,fbc8897df04a7c2141cf,MAGALU,MAGALU,2021-11-04,Thursday,False,2021-11,2021-T4,SE,NORDESTE
1146,2021-07-02,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,184.48,47.58,22.14,279.9,25.45,19,54be72ab3cec3682dd3d,MAGALU,MAGALU,2021-07-21,Wednesday,False,2021-07,2021-T3,BA,NORDESTE
1147,2021-07-02,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,184.48,47.58,22.14,279.9,25.45,24,086d4f253cad3d9f8136,ML MHL TOOLS,MERCADO LIVRE,2021-07-26,Monday,False,2021-07,2021-T3,PA,NORTE
1148,2021-07-02,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,184.48,49.28,22.14,289.9,33.08,73,946df9a9229b5c7e6847,ML MHL CARE,MERCADO LIVRE,2021-09-13,Monday,False,2021-09,2021-T3,RJ,SUDESTE
1149,2021-07-02,6001020220,SOPRADOR TERMICO STV2000N 220V VONDER,OVD,184.48,31.99,0.0,249.9,35.18,49,9d7a762c38bba69f25da,ML MHL TOOLS,MERCADO LIVRE,2021-08-20,Friday,False,2021-08,2021-T3,PR,SUL
1150,2021-07-02,691077,ESCOVA SECADORA MONDIAL ES-10 127V GOLD,FUJIOKA,168.52,10.0,0.0,269.9,90.2,54,40f70ff07622a7044454,MAGALU,MAGALU,2021-08-25,Wednesday,False,2021-08,2021-T3,SP,SUDESTE
1151,2021-07-02,691077,ESCOVA SECADORA MONDIAL ES-10 127V GOLD,FUJIOKA,168.52,29.42,0.0,229.9,33.45,66,30d99cda1e43794e0453,OLIST,OLIST,2021-09-06,Monday,False,2021-09,2021-T3,PR,SUL
1152,2021-06-17,423235,BR H AV FIG 12P TITAN LOKI E7874,NILO TOZZO,67.73,7.16,0.0,55.93,-24.55,249,8c26544475230c64b6e2,MAGALU,MAGALU,2022-02-21,Monday,False,2022-02,2022-T1,SP,SUDESTE
1153,2021-06-17,423242,BR H AV FIG 12P TITAN THANOS E7381,NILO TOZZO,101.6,10.09,18.45,87.7,-51.21,250,16d1c443de9c8b7af141,MAGALU,MAGALU,2022-02-22,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
1154,2021-06-17,423242,BR H AV FIG 12P TITAN THANOS E7381,NILO TOZZO,101.6,9.76,18.45,84.9,-53.4,250,163ac3d1536fb014d222,ML MHL TOOLS,MERCADO LIVRE,2022-02-22,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
1155,2021-07-02,19766,ESCOVA ROT.CADENCE ESC310 ION 1000W 110V,FUJIOKA,130.36,23.03,0.0,179.9,26.31,105,97c5e1fb4482beccedd0,ML MHL TOOLS,MERCADO LIVRE,2021-10-15,Friday,False,2021-10,2021-T4,SP,SUDESTE
1156,2021-06-17,209045,BR H JG JENGA A2120,NILO TOZZO,101.6,11.49,18.95,99.9,-42.13,244,3ac27cb1d3b8ac4e1556,MAGALU,MAGALU,2022-02-16,Wednesday,False,2022-02,2022-T1,RS,SUL
1157,2021-06-17,209045,BR H JG JENGA A2120,NILO TOZZO,101.6,8.95,0.0,69.93,-47.61,244,914cdd671fcd4918e25b,ML MHL TOOLS,MERCADO LIVRE,2022-02-16,Wednesday,False,2022-02,2022-T1,MG,SUDESTE
1158,2021-06-17,420742,BR H JG MONOPOLY CLASSIC NEW C1009,NILO TOZZO,81.52,8.98,0.0,49.9,-45.59,258,1ff2f8f0b1216ae25c49,MAGALU,MAGALU,2022-03-02,Wednesday,False,2022-03,2022-T1,SP,SUDESTE
1159,2021-07-02,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,199.5,58.88,20.39,309.9,30.38,25,6f66bf2a853f536137c1,SHOPEE,SHOPEE,2021-07-27,Tuesday,False,2021-07,2021-T3,SP,SUDESTE
1160,2021-07-02,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,199.5,58.88,20.39,309.9,30.38,27,2091b1aa87f931611dbf,OLIST,OLIST,2021-07-29,Thursday,False,2021-07,2021-T3,PE,NORDESTE
1161,2021-07-02,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,199.5,58.88,20.39,309.9,30.38,31,a909dd0864172357d663,OLIST,OLIST,2021-08-02,Monday,False,2021-08,2021-T3,RS,SUL
1162,2021-07-02,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,199.5,58.88,20.39,309.9,30.38,38,f61f7ffed3ba4efd9264,OLIST,OLIST,2021-08-09,Monday,False,2021-08,2021-T3,GO,CENTRO-OESTE
1163,2021-07-02,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,199.5,35.82,0.0,279.9,45.83,66,a02886a1bea1996225cf,OLIST,OLIST,2021-09-06,Monday,False,2021-09,2021-T3,PI,NORDESTE
1164,2021-07-06,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,192.68,58.88,20.39,309.9,36.52,97,4e182611b865a4b71b29,MAGALU,MAGALU,2021-10-11,Monday,False,2021-10,2021-T4,RS,SUL
1165,2021-07-06,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,192.68,58.88,20.39,309.9,17.25,121,40bc4220ec7528a1780a,OLIST,OLIST,2021-11-04,Thursday,False,2021-11,2021-T4,GO,CENTRO-OESTE
1166,2021-06-17,420742,BR H JG MONOPOLY CLASSIC NEW C1009,NILO TOZZO,81.52,8.98,0.0,49.9,-45.59,258,e31ce0f108293dcb78f0,OLIST,OLIST,2022-03-02,Wednesday,False,2022-03,2022-T1,MG,SUDESTE
1167,2021-06-17,423769,BR H MV FIG TITAN CAPITAO AMERICA F1342,NILO TOZZO,67.73,16.48,20.34,99.9,-14.64,236,00e746558e241ec3a192,SHOPEE,SHOPEE,2022-02-08,Tuesday,False,2022-02,2022-T1,RJ,SUDESTE
1168,2021-07-06,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,105.56,21.74,0.0,169.9,40.65,6,fd86e27ffcf55ea1c759,ML MHL TOOLS,MERCADO LIVRE,2021-07-12,Monday,False,2021-07,2021-T3,RS,SUL
1169,2021-07-06,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,105.56,21.74,0.0,169.9,40.65,7,9c380d12007dfa137e7f,MAGALU,MAGALU,2021-07-13,Tuesday,False,2021-07,2021-T3,SC,SUL
1170,2021-07-06,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,105.56,21.74,0.0,169.9,40.65,13,2587c1d66b9d13e28e6f,MAGALU,MAGALU,2021-07-19,Monday,False,2021-07,2021-T3,SP,SUDESTE
1171,2021-07-06,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,105.56,21.74,0.0,169.9,40.65,15,c734017107c352fa5116,MAGALU,MAGALU,2021-07-21,Wednesday,False,2021-07,2021-T3,PR,SUL
1172,2021-07-06,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,105.56,21.74,0.0,169.9,40.65,15,6c398fb7639f176f67e2,MAGALU,MAGALU,2021-07-21,Wednesday,False,2021-07,2021-T3,PR,SUL
1173,2021-07-06,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,141.82,25.58,0.0,199.9,31.97,6,03dc10b0e5543af24195,MAGALU,MAGALU,2021-07-12,Monday,False,2021-07,2021-T3,SP,SUDESTE
1174,2021-07-14,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,18.13,22.14,109.9,11.8,5,efc7dfdd030bfe400fac,MAGALU,MAGALU,2021-07-19,Monday,False,2021-07,2021-T3,MG,SUDESTE
1175,2021-07-14,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,11.5,0.0,89.9,20.81,21,2b242bcee0c7e60c3eb6,ML MHL TOOLS,MERCADO LIVRE,2021-08-04,Wednesday,False,2021-08,2021-T3,PR,SUL
1176,2021-07-14,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,11.51,0.0,89.9,20.8,22,98eb126b00e671713550,MAGALU,MAGALU,2021-08-05,Thursday,False,2021-08,2021-T3,PR,SUL
1177,2021-07-14,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,179.67,34.54,0.0,269.9,55.63,16,69b308ae2d1d9147b4c7,MAGALU,MAGALU,2021-07-30,Friday,False,2021-07,2021-T3,PR,SUL
1178,2021-06-17,423770,BR H MV FIG TITAN PANTERA NEGRA F2155,NILO TOZZO,67.73,4.47,0.0,34.93,-40.76,253,5a14d6612f88fe257fa0,MAGALU,MAGALU,2022-02-25,Friday,False,2022-02,2022-T1,SC,SUL
1179,2021-07-14,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,261.6,74.9,35.9,419.9,45.61,42,d17e1dec33b11e913c0f,MAGALU,MAGALU,2021-08-25,Wednesday,False,2021-08,2021-T3,BA,NORDESTE
1180,2021-07-14,0713-55,WINFUN - TAMBOR ABC MUSICAL,YESTOYS,89.9,24.73,22.14,149.9,11.09,20,02709710c8967892994b,ML MHL TOOLS,MERCADO LIVRE,2021-08-03,Tuesday,False,2021-08,2021-T3,SP,SUDESTE
1181,2021-06-17,423770,BR H MV FIG TITAN PANTERA NEGRA F2155,NILO TOZZO,67.73,4.47,16.45,34.93,-57.21,253,5a14d6612f88fe257fa0,ML MHL TOOLS,MERCADO LIVRE,2022-02-25,Friday,False,2022-02,2022-T1,SC,SUL
1182,2021-06-17,423695,BR H PD BRINCANDO DE DENTISTA F1259,NILO TOZZO,101.6,16.12,0.0,125.91,-4.4,215,7527a719aae14d5a683d,MAGALU,MAGALU,2022-01-18,Tuesday,False,2022-01,2022-T1,SP,SUDESTE
1183,2021-07-14,778,WINFUN - BOLA DE ATIVIDADES AMIGUINHOS DA SELVA,YESTOYS,99.84,22.38,0.0,139.9,17.36,103,200bfb09397436e41704,MAGALU,MAGALU,2021-10-25,Monday,False,2021-10,2021-T4,SP,SUDESTE
1184,2021-07-14,778,WINFUN - BOLA DE ATIVIDADES AMIGUINHOS DA SELVA,YESTOYS,99.84,36.08,20.39,189.9,19.61,113,f28c095e10f0626ac278,MAGALU,MAGALU,2021-11-04,Thursday,False,2021-11,2021-T4,BA,NORDESTE
1185,2021-06-17,423695,BR H PD BRINCANDO DE DENTISTA F1259,NILO TOZZO,101.6,8.91,0.0,69.63,-47.85,244,c7cdab8c57cc62c80e35,OLIST,OLIST,2022-02-16,Wednesday,False,2022-02,2022-T1,PR,SUL
1186,2021-07-14,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,351.27,63.99,0.0,499.9,86.37,40,82881b38ac4cd3275785,MAGALU,MAGALU,2021-08-23,Monday,False,2021-08,2021-T3,SP,SUDESTE
1187,2021-07-14,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,351.27,25.58,64.94,599.9,153.16,40,6cb31e26be441b213ba5,MAGALU,MAGALU,2021-08-23,Monday,False,2021-08,2021-T3,SP,SUDESTE
1188,2021-07-14,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,351.27,77.99,0.0,521.9,92.9,41,e1630a47335c4e0b519c,OLIST,OLIST,2021-08-24,Tuesday,False,2021-08,2021-T3,SP,SUDESTE
1189,2021-06-21,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,126.26,39.08,22.14,229.9,19.43,204,2fd058c64973dba3b28a,OLIST,OLIST,2022-01-11,Tuesday,False,2022-01,2022-T1,SP,SUDESTE
1190,2021-06-21,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,126.26,24.31,0.0,189.9,20.34,205,9025423a9a0b78f91c3f,ML MHL TOOLS,MERCADO LIVRE,2022-01-12,Wednesday,False,2022-01,2022-T1,SP,SUDESTE
1191,2021-06-21,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,126.26,39.08,22.14,229.9,19.43,217,2fd058c64973dba3b28a,MAGALU,MAGALU,2022-01-24,Monday,False,2022-01,2022-T1,PI,NORDESTE
1192,2021-07-02,691078,ESCOVA SECADORA MONDIAL ES-10 220V GOLD,FUJIOKA,168.52,26.87,0.0,209.9,17.34,137,be7c0bea9dfa6c41ae14,ML MHL TOOLS,MERCADO LIVRE,2021-11-16,Tuesday,False,2021-11,2021-T4,SC,SUL
1193,2021-07-02,691078,ESCOVA SECADORA MONDIAL ES-10 220V GOLD,FUJIOKA,168.52,25.59,0.0,199.9,-14.2,234,4d4e98b00045fcb4b1d1,MAGALU,MAGALU,2022-02-21,Monday,False,2022-02,2022-T1,SP,SUDESTE
1194,2021-07-14,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.47,23.02,0.0,179.9,28.92,12,7d22a49932f6dad84954,MAGALU,MAGALU,2021-07-26,Monday,False,2021-07,2021-T3,CE,NORDESTE
1195,2021-07-14,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.47,23.02,0.0,179.9,28.92,19,daed2b52e2ece59d99a9,MAGALU,MAGALU,2021-08-02,Monday,False,2021-08,2021-T3,RJ,SUDESTE
1196,2021-07-14,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.47,23.02,0.0,179.9,28.92,27,7ecbe9ec1853acf9e616,MAGALU,MAGALU,2021-08-10,Tuesday,False,2021-08,2021-T3,MG,SUDESTE
1197,2021-07-14,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.47,22.99,0.0,229.9,76.83,37,12349362b9b573a96561,MAGALU,MAGALU,2021-08-20,Friday,False,2021-08,2021-T3,PE,NORDESTE
1198,2021-07-02,19766,ESCOVA ROT.CADENCE ESC310 ION 1000W 110V,FUJIOKA,130.36,37.38,17.95,219.9,12.22,172,328ebca78e9b84ea271c,OLIST,OLIST,2021-12-21,Tuesday,False,2021-12,2021-T4,MG,SUDESTE
1199,2021-07-02,19766,ESCOVA ROT.CADENCE ESC310 ION 1000W 110V,FUJIOKA,130.36,25.48,18.45,149.9,-39.38,230,ecda113711231cf42627,ML MHL TOOLS,MERCADO LIVRE,2022-02-17,Thursday,False,2022-02,2022-T1,MG,SUDESTE
1200,2021-07-02,19766,ESCOVA ROT.CADENCE ESC310 ION 1000W 110V,FUJIOKA,130.36,13.43,0.0,104.93,-49.35,230,a544d7e2041a52741055,ML MHL TOOLS,MERCADO LIVRE,2022-02-17,Thursday,False,2022-02,2022-T1,MS,CENTRO-OESTE
1201,2021-07-02,19921,BARBEADOR PHILIPS S3122/51 AQUATOUCH 5D,FUJIOKA,369.24,60.15,0.0,469.9,-6.48,133,64eae7725d0dc9d08972,MAGALU,MAGALU,2021-11-12,Friday,False,2021-11,2021-T4,RS,SUL
1202,2021-07-06,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,192.68,50.98,17.95,299.9,8.3,146,2c2ae2cc257697f5bc02,MAGALU,MAGALU,2021-11-29,Monday,False,2021-11,2021-T4,RS,SUL
1203,2021-07-06,691069,ESCOVA SECADORA GAMA STYLISH BRUSH 220V,FUJIOKA,192.68,50.98,17.95,299.9,8.3,146,ff4855a16d373fdc562b,ML MHL TOOLS,MERCADO LIVRE,2021-11-29,Monday,False,2021-11,2021-T4,SP,SUDESTE
1204,2021-07-14,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,179.67,30.71,0.0,239.9,5.53,152,c75ddd5b4c55e6a32ae0,ML MHL TOOLS,MERCADO LIVRE,2021-12-13,Monday,False,2021-12,2021-T4,SP,SUDESTE
1205,2021-07-14,19679,APARADOR PHILIPS BG3005/15,FUJIOKA,176.64,47.58,18.59,279.9,36.06,61,ce44a18edbe431852a5d,MAGALU,MAGALU,2021-09-13,Monday,False,2021-09,2021-T3,MG,SUDESTE
1206,2021-07-14,19807,APARADOR PHILIPS ONE BLADE QP2510/10,FUJIOKA,144.9,25.59,0.0,199.9,9.42,126,72e6a6f6e07ae2908189,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-11-17,Wednesday,False,2021-11,2021-T4,PA,NORTE
1207,2021-07-14,19807,APARADOR PHILIPS ONE BLADE QP2510/10,FUJIOKA,144.9,21.75,0.0,169.9,-13.74,166,12fadcde9b5c9d319a4e,MAGALU,MAGALU,2021-12-27,Monday,False,2021-12,2021-T4,SP,SUDESTE
1208,2021-07-14,0713-55,WINFUN - TAMBOR ABC MUSICAL,YESTOYS,89.9,19.79,18.95,119.92,-20.71,216,885c7373335055edae62,MAGALU,MAGALU,2022-02-15,Tuesday,False,2022-02,2022-T1,MG,SUDESTE
1209,2021-07-14,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.21,25.58,0.0,199.9,28.92,7,3793f21e59e67b555c1d,ML MHL TOOLS,MERCADO LIVRE,2021-07-21,Wednesday,False,2021-07,2021-T3,MG,SUDESTE
1210,2021-07-12,206244,BR IX JOGO TRAVE POLO AQUATICO 58507,NILO TOZZO,102.23,32.28,26.39,189.9,25.25,14,c9c4190421555f4f329f,MAGALU,MAGALU,2021-07-26,Monday,False,2021-07,2021-T3,SC,SUL
1211,2021-07-14,778,WINFUN - BOLA DE ATIVIDADES AMIGUINHOS DA SELVA,YESTOYS,99.84,14.83,18.95,89.9,-52.71,222,5aad440f446b74313fd5,OLIST,OLIST,2022-02-21,Monday,False,2022-02,2022-T1,SP,SUDESTE
1212,2021-07-14,80135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,366.94,54.43,39.95,329.9,-164.41,223,5d10bd32d1aaa3d1bbec,ML MHL TOOLS,MERCADO LIVRE,2022-02-22,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
1213,2021-07-14,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,196.77,50.98,22.14,299.9,29.65,48,726d2ab2ab2c566a8543,ML MHL TOOLS,MERCADO LIVRE,2021-08-31,Tuesday,False,2021-08,2021-T3,SP,SUDESTE
1214,2021-07-14,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,196.77,60.78,20.99,319.9,39.67,54,647a0c4c83e96f81867d,ML MHL CARE,MERCADO LIVRE,2021-09-06,Monday,False,2021-09,2021-T3,SP,SUDESTE
1215,2021-07-14,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,196.77,54.38,20.99,319.9,46.07,61,1f466f4c986b2dc13db6,OLIST,OLIST,2021-09-13,Monday,False,2021-09,2021-T3,SC,SUL
1216,2021-07-14,80135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,366.94,54.43,39.95,329.9,-164.41,223,e7ce704a250d8b33023a,OLIST,OLIST,2022-02-22,Tuesday,False,2022-02,2022-T1,PR,SUL
1217,2021-07-14,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,366.94,98.58,33.95,579.9,22.44,148,15bdf26e6668b70c4ceb,ML MHL TOOLS,MERCADO LIVRE,2021-12-09,Thursday,False,2021-12,2021-T4,SP,SUDESTE
1218,2021-07-14,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,366.94,95.68,33.95,579.9,25.34,155,3ad8c0dd795862d94138,ML MHL TOOLS,MERCADO LIVRE,2021-12-16,Thursday,False,2021-12,2021-T4,SP,SUDESTE
1219,2021-07-14,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,144.67,25.58,0.0,199.9,29.4,12,550abb599d0db9b396ff,ML MHL TOOLS,MERCADO LIVRE,2021-07-26,Monday,False,2021-07,2021-T3,SP,SUDESTE
1220,2021-07-14,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,144.67,25.59,0.0,199.9,29.39,36,3a5aa8b205d9ce07c4d7,MAGALU,MAGALU,2021-08-19,Thursday,False,2021-08,2021-T3,SC,SUL
